id,x-ini,y-ini,x-goal,y-goal,x-end,y-end,L0-path,L1-path,td,tsh,zt,C
(car 2760),46,-26,16,-2,16,-2,49,49,2,2.6,-99,0
(adult 121),156,-58,152,-31,152,-31,29,29,1,3.3,-99,0
(adult 1183),151,-45,152,-31,152,-31,18,18,2,3.4,-99,0
(car 2752),142,-56,16,-2,16,-2,141,141,2,3.6,-99,0
(adult 430),98,-24,135,-31,135,-31,39,39,1,3.8,-99,0
(adult 2038),125,-18,135,-31,135,-31,60,60,0,4.2,-99,0
(adult 1648),104,-48,135,-31,135,-31,46,46,1,4.4,-99,0
(adult 2489),97,-45,135,-31,135,-31,43,43,1,4.4,-99,0
(adult 1671),151,-43,152,-31,152,-31,17,17,3,4.4,-99,0
(adult 2677),105,-68,135,-31,135,-31,61,61,0,4.6,-99,0
(car 2727),190,-149,1,-160,1,-160,310,310,1,4.6,-99,0
(adult 1425),127,-92,135,-31,135,-31,65,65,0,4.9,-99,0
(adult 936),143,-19,135,-31,135,-31,77,77,0,5.3,-99,0
(adult 1968),87,-33,135,-31,135,-31,43,43,2,5.6,-99,0
(adult 1506),88,-40,135,-31,135,-31,47,47,2,5.7,-99,0
(adult 360),103,-39,135,-31,135,-31,34,34,3,5.7,-99,0
(adult 531),137,-63,135,-31,135,-31,35,35,3,5.7,-99,0
(adult 99),100,-47,135,-31,135,-31,37,37,3,5.9,-99,0
(car 2736),80,-57,16,-2,16,-2,95,95,5,6.1,-99,0
(adult 2167),122,-72,135,-31,135,-31,57,57,2,6.2,-99,0
(adult 2098),106,-70,135,-31,135,-31,58,58,2,6.3,-99,0
(adult 1055),175,-82,152,-31,152,-31,54,54,2,6.3,-99,0
(adult 2674),136,-49,135,-31,135,-31,17,17,5,6.4,-99,0
(adult 265),158,-77,152,-31,152,-31,54,54,2,6.5,-99,0
(adult 1106),91,-62,135,-31,135,-31,62,62,2,6.6,-99,0
(adult 619),110,-22,135,-31,135,-31,35,35,4,6.8,-99,0
(adult 2616),102,-74,135,-31,135,-31,63,63,2,6.8,-99,0
(adult 1897),108,-20,135,-31,135,-31,37,37,4,6.8,-99,0
(adult 2482),137,-58,135,-31,135,-31,36,36,4,6.8,-99,0
(adult 521),166,-20,152,-31,152,-31,21,21,5,6.9,-99,0
(adult 2365),165,-66,152,-31,152,-31,37,37,4,7,-99,0
(adult 1828),112,-45,135,-31,135,-31,26,26,5,7,-99,0
(adult 1100),77,-86,135,-31,135,-31,81,81,1,7.3,-99,0
(adult 432),104,-48,135,-31,135,-31,46,46,4,7.3,-99,0
(adult 1898),206,-97,152,-31,152,-31,80,80,1,7.3,-99,0
(adult 1650),122,-60,135,-31,135,-31,47,47,4,7.4,-99,0
(adult 786),87,-40,135,-31,135,-31,47,47,4,7.7,-99,0
(adult 2093),174,-55,152,-31,152,-31,44,44,4,7.8,-99,0
(adult 2078),180,-67,152,-31,152,-31,49,49,4,7.9,-99,0
(adult 183),99,-64,135,-31,135,-31,51,51,4,7.9,-99,0
(adult 2026),102,-78,135,-31,135,-31,67,67,3,7.9,-99,0
(adult 242),165,-67,152,-31,152,-31,37,37,5,8,-99,0
(adult 1278),199,-48,152,-31,152,-31,52,52,4,8.1,-99,0
(adult 582),96,-68,135,-31,135,-31,57,57,4,8.2,-99,0
(adult 1447),108,-80,135,-31,135,-31,71,71,3,8.3,-99,0
(adult 2337),196,-28,152,-31,152,-31,45,45,5,8.4,-99,0
(adult 1116),206,-114,152,-31,152,-31,93,93,1,8.5,-99,0
(adult 2647),161,-25,152,-31,152,-31,16,16,7,8.5,-99,0
(adult 225),204,-93,152,-31,152,-31,80,80,2,8.5,-99,0
(adult 1407),215,-102,152,-31,152,-31,95,95,1,8.6,-99,0
(adult 193),116,-57,135,-31,135,-31,37,37,6,8.6,-99,0
(adult 2284),204,-122,152,-31,152,-31,100,100,1,8.8,-99,0
(adult 664),95,-23,135,-31,135,-31,42,42,6,9,-99,0
(adult 135),73,-90,135,-31,135,-31,94,94,2,9.1,-99,0
(adult 1688),108,-62,135,-31,135,-31,44,44,6,9.2,-99,0
(adult 525),124,-19,135,-31,135,-31,59,59,5,9.2,-99,0
(adult 263),190,-26,152,-31,152,-31,42,42,6,9.3,-99,0
(adult 708),131,-85,135,-31,135,-31,58,58,5,9.3,-99,0
(adult 431),170,-69,152,-31,152,-31,41,41,6,9.3,-99,0
(adult 1206),190,-40,152,-31,152,-31,42,42,6,9.4,-99,0
(adult 1924),76,-90,135,-31,135,-31,84,84,3,9.4,-99,0
(adult 424),213,-103,152,-31,152,-31,94,94,2,9.5,-99,0
(adult 2505),143,-22,135,-31,135,-31,77,77,4,9.5,-99,0
(adult 2434),208,-90,152,-31,152,-31,81,81,3,9.5,-99,0
(adult 2297),114,-53,135,-31,135,-31,33,33,7,9.5,-99,0
(adult 1886),103,-109,135,-31,135,-31,84,84,3,9.5,-99,0
(adult 2354),89,-21,135,-31,135,-31,49,49,6,9.5,-99,0
(adult 2373),131,-76,135,-31,135,-31,64,64,5,9.5,-99,0
(adult 218),149,-83,152,-31,152,-31,64,64,5,9.7,-99,0
(adult 1587),170,-75,152,-31,152,-31,64,64,5,9.7,-99,0
(adult 309),102,-75,135,-31,135,-31,63,63,5,9.7,-99,0
(adult 2675),136,-121,135,-31,135,-31,105,105,2,9.8,-99,0
(adult 999),219,-60,152,-31,152,-31,114,114,1,9.8,-99,0
(adult 2571),199,-85,152,-31,152,-31,73,73,4,9.8,-99,0
(adult 335),112,-59,135,-31,135,-31,39,39,7,9.9,-99,0
(adult 1712),109,-44,135,-31,135,-31,40,40,7,10,-99,0
(adult 2234),181,-58,152,-31,152,-31,66,66,5,10.1,-99,0
(adult 2154),207,-109,152,-31,152,-31,91,91,3,10.1,-99,0
(adult 2158),146,-23,152,-31,152,-31,110,110,2,10.1,-99,0
(adult 1961),142,-43,135,-31,135,-31,15,15,9,10.1,-99,0
(adult 1181),186,-138,152,-31,152,-31,116,116,1,10.1,-99,0
(adult 2412),127,-113,135,-31,135,-31,95,95,3,10.1,-99,0
(adult 1818),234,-42,152,-31,152,-31,132,132,0,10.1,-99,0
(adult 2189),158,-73,152,-31,152,-31,52,52,6,10.1,-99,0
(adult 1579),189,-53,152,-31,152,-31,67,67,5,10.2,-99,0
(car 2762),84,-131,1,-160,1,-160,97,97,9,10.2,-99,0
(adult 2487),160,-74,152,-31,152,-31,54,54,6,10.3,-99,0
(adult 1684),194,-32,152,-31,152,-31,42,42,7,10.3,-99,0
(adult 2040),97,-62,135,-31,135,-31,58,58,6,10.3,-99,0
(adult 197),186,-68,152,-31,152,-31,55,55,6,10.3,-99,0
(adult 2022),157,-45,152,-31,152,-31,17,17,9,10.4,-99,0
(adult 1008),149,-22,152,-31,152,-31,117,117,2,10.4,-99,0
(adult 1523),182,-30,152,-31,152,-31,32,32,8,10.4,-99,0
(adult 253),120,-114,135,-31,135,-31,84,84,4,10.4,-99,0
(adult 368),182,-30,152,-31,152,-31,32,32,8,10.4,-99,0
(adult 1486),64,-123,135,-31,135,-31,115,115,2,10.6,-99,0
(adult 138),227,-72,152,-31,152,-31,112,112,2,10.6,-99,0
(adult 2289),186,-121,152,-31,152,-31,95,95,3,10.6,-99,0
(adult 2464),226,-69,152,-31,152,-31,111,111,2,10.6,-99,0
(adult 2664),208,-84,152,-31,152,-31,84,84,4,10.7,-99,0
(adult 744),191,-21,152,-31,152,-31,46,46,7,10.8,-99,0
(adult 2139),178,-88,152,-31,152,-31,58,58,6,10.8,-99,0
(adult 1388),209,-125,152,-31,152,-31,115,115,2,10.9,-99,0
(adult 1619),103,-80,135,-31,135,-31,68,68,6,11,-99,0
(adult 956),143,-102,135,-31,135,-31,95,95,4,11,-99,0
(adult 24),98,-46,135,-31,135,-31,37,37,8,11,-99,0
(adult 109),136,-99,135,-31,135,-31,98,98,4,11,-99,0
(adult 872),119,-46,135,-31,135,-31,29,29,9,11,-99,0
(adult 527),143,-39,135,-31,135,-31,15,15,10,11.1,-99,0
(adult 2565),154,-85,152,-31,152,-31,69,69,6,11.1,-99,0
(adult 2237),214,-55,152,-31,152,-31,102,102,3,11.1,-99,0
(adult 329),151,-77,152,-31,152,-31,66,66,6,11.1,-99,0
(adult 2150),108,-58,135,-31,135,-31,43,43,8,11.2,-99,0
(adult 312),124,-120,135,-31,135,-31,105,105,3,11.2,-99,0
(adult 1559),159,-45,152,-31,152,-31,14,14,10,11.2,-99,0
(adult 2048),180,-80,152,-31,152,-31,53,53,7,11.3,-99,0
(adult 2583),158,-44,152,-31,152,-31,15,15,10,11.3,-99,0
(adult 1534),121,-51,135,-31,135,-31,31,31,9,11.3,-99,0
(adult 1375),77,-129,135,-31,135,-31,125,125,2,11.3,-99,0
(adult 1207),173,-95,152,-31,152,-31,86,86,5,11.4,-99,0
(adult 1086),163,-76,152,-31,152,-31,55,55,7,11.4,-99,0
(adult 1787),211,-75,152,-31,152,-31,95,95,4,11.5,-99,0
(adult 1058),211,-63,152,-31,152,-31,95,95,4,11.5,-99,0
(adult 260),136,-75,135,-31,135,-31,48,48,8,11.5,-99,0
(car 2759),42,-183,1,-160,1,-160,42,42,11,11.5,-99,0
(adult 367),213,-121,152,-31,152,-31,110,110,3,11.5,-99,0
(adult 1683),110,-72,135,-31,135,-31,62,62,7,11.5,-99,0
(adult 818),85,-69,135,-31,135,-31,72,72,6,11.5,-99,0
(adult 1601),114,-54,135,-31,135,-31,34,34,9,11.5,-99,0
(adult 2113),188,-45,152,-31,152,-31,58,58,7,11.7,-99,0
(adult 1567),60,-111,135,-31,135,-31,117,117,3,11.7,-99,0
(adult 1327),188,-109,152,-31,152,-31,79,79,5,11.7,-99,0
(adult 2011),97,-77,135,-31,135,-31,64,64,7,11.7,-99,0
(adult 410),166,-61,152,-31,152,-31,34,34,9,11.7,-99,0
(adult 989),167,-59,152,-31,152,-31,33,33,9,11.7,-99,0
(adult 1526),90,-113,135,-31,135,-31,106,106,4,11.7,-99,0
(adult 541),129,-40,135,-31,135,-31,8,8,11,11.7,-99,0
(adult 2492),92,-71,135,-31,135,-31,64,64,7,11.7,-99,0
(adult 1031),91,-115,135,-31,135,-31,105,105,4,11.7,-99,0
(adult 1991),136,-79,135,-31,135,-31,52,52,8,11.8,-99,0
(adult 236),105,-102,135,-31,135,-31,91,91,5,11.8,-99,0
(adult 1666),194,-33,152,-31,152,-31,49,49,8,11.8,-99,0
(adult 427),100,-103,135,-31,135,-31,94,94,5,11.8,-99,0
(adult 1022),98,-102,135,-31,135,-31,93,93,5,11.8,-99,0
(adult 2469),180,-88,152,-31,152,-31,60,60,7,11.8,-99,0
(adult 284),222,-81,152,-31,152,-31,101,101,4,11.9,-99,0
(adult 336),118,-60,135,-31,135,-31,41,41,9,11.9,-99,0
(adult 308),155,-135,152,-31,152,-31,135,135,2,12,-99,0
(adult 969),199,-137,152,-31,152,-31,130,130,2,12,-99,0
(adult 1067),141,-66,135,-31,135,-31,39,39,9,12,-99,0
(adult 2163),192,-60,152,-31,152,-31,63,63,7,12,-99,0
(adult 943),153,-85,152,-31,152,-31,68,68,7,12,-99,0
(adult 2273),60,-129,135,-31,135,-31,122,122,3,12,-99,0
(adult 2080),139,-43,135,-31,135,-31,13,13,11,12,-99,0
(adult 2705),130,-107,135,-31,135,-31,95,95,5,12,-99,0
(adult 1654),148,-145,152,-31,152,-31,148,148,1,12,-99,0
(adult 1990),122,-70,135,-31,135,-31,56,56,8,12,-99,0
(adult 1725),194,-62,152,-31,152,-31,66,66,7,12.1,-99,0
(adult 1308),130,-106,135,-31,135,-31,95,95,5,12.1,-99,0
(adult 2236),140,-53,135,-31,135,-31,26,26,10,12.1,-99,0
(adult 1432),94,-53,135,-31,135,-31,53,53,8,12.1,-99,0
(adult 2018),156,-57,152,-31,152,-31,28,28,10,12.2,-99,0
(adult 611),141,-76,135,-31,135,-31,55,55,8,12.2,-99,0
(adult 2637),153,-41,152,-31,152,-31,14,14,11,12.2,-99,0
(adult 832),216,-87,152,-31,152,-31,92,92,5,12.2,-99,0
(adult 1192),156,-83,152,-31,152,-31,71,71,7,12.2,-99,0
(adult 1007),69,-142,135,-31,135,-31,139,139,2,12.2,-99,0
(adult 2342),158,-114,152,-31,152,-31,113,113,4,12.3,-99,0
(adult 6),152,-27,152,-31,152,-31,2,2,12,12.3,-99,0
(adult 1669),226,-52,152,-31,152,-31,122,122,3,12.4,-99,0
(adult 1708),235,-63,152,-31,152,-31,121,121,3,12.4,-99,0
(adult 1966),185,-79,152,-31,152,-31,68,68,7,12.4,-99,0
(adult 1970),162,-26,152,-31,152,-31,16,16,11,12.4,-99,0
(adult 33),116,-48,135,-31,135,-31,32,32,10,12.4,-99,0
(adult 2402),153,-97,152,-31,152,-31,98,98,5,12.4,-99,0
(adult 190),181,-30,152,-31,152,-31,32,32,10,12.5,-99,0
(adult 2539),191,-109,152,-31,152,-31,77,77,6,12.5,-99,0
(adult 116),159,-31,152,-31,152,-31,6,6,12,12.5,-99,0
(adult 626),115,-68,135,-31,135,-31,48,48,9,12.6,-99,0
(adult 948),171,-85,152,-31,152,-31,73,73,7,12.6,-99,0
(adult 1864),176,-58,152,-31,152,-31,44,44,9,12.6,-99,0
(adult 1536),163,-154,152,-31,152,-31,157,157,1,12.6,-99,0
(adult 153),201,-121,152,-31,152,-31,99,99,5,12.7,-99,0
(adult 845),57,-26,135,-31,135,-31,90,90,6,12.8,-99,0
(adult 2676),100,-103,135,-31,135,-31,94,94,6,12.8,-99,0
(adult 48),76,-99,135,-31,135,-31,92,92,6,12.8,-99,0
(adult 2170),194,-117,152,-31,152,-31,99,99,5,12.8,-99,0
(adult 2036),126,-44,135,-31,135,-31,24,24,11,12.9,-99,0
(adult 1161),108,-66,135,-31,135,-31,54,54,9,12.9,-99,0
(adult 1951),98,-93,135,-31,135,-31,81,81,7,12.9,-99,0
(adult 1095),102,-68,135,-31,135,-31,54,54,9,12.9,-99,0
(adult 245),199,-88,152,-31,152,-31,73,73,7,12.9,-99,0
(adult 1826),186,-55,152,-31,152,-31,65,65,8,13,-99,0
(adult 1493),174,-79,152,-31,152,-31,51,51,9,13.1,-99,0
(adult 852),170,-64,152,-31,152,-31,38,38,10,13.1,-99,0
(adult 803),164,-110,152,-31,152,-31,111,111,5,13.2,-99,0
(adult 214),148,-67,152,-31,152,-31,41,41,10,13.2,-99,0
(adult 1819),207,-64,152,-31,152,-31,92,92,6,13.3,-99,0
(adult 2286),117,-63,135,-31,135,-31,46,46,10,13.3,-99,0
(adult 1338),210,-69,152,-31,152,-31,93,93,6,13.3,-99,0
(adult 320),195,-30,152,-31,152,-31,43,43,10,13.4,-99,0
(adult 556),177,-83,152,-31,152,-31,55,55,9,13.4,-99,0
(adult 1393),192,-24,152,-31,152,-31,43,43,10,13.4,-99,0
(adult 136),48,-146,135,-31,135,-31,139,139,3,13.4,-99,0
(adult 1353),192,-94,152,-31,152,-31,66,66,8,13.4,-99,0
(adult 727),143,-22,135,-31,135,-31,77,77,8,13.4,-99,0
(adult 1053),130,-153,135,-31,135,-31,129,129,4,13.4,-99,0
(adult 366),211,-74,152,-31,152,-31,95,95,6,13.5,-99,0
(adult 1035),142,-73,135,-31,135,-31,43,43,10,13.5,-99,0
(adult 476),194,-89,152,-31,152,-31,68,68,8,13.5,-99,0
(adult 1179),188,-63,152,-31,152,-31,59,59,9,13.5,-99,0
(adult 78),176,-95,152,-31,152,-31,89,89,7,13.6,-99,0
(adult 712),189,-65,152,-31,152,-31,58,58,9,13.6,-99,0
(adult 737),232,-58,152,-31,152,-31,138,138,3,13.6,-99,0
(adult 973),218,-95,152,-31,152,-31,96,96,6,13.7,-99,0
(car 2772),230,-116,1,-160,1,-160,312,312,10,13.7,-99,0
(adult 1442),84,-129,135,-31,135,-31,120,120,5,13.8,-99,0
(adult 2405),83,-129,135,-31,135,-31,120,120,5,13.8,-99,0
(adult 2271),174,-55,152,-31,152,-31,44,44,10,13.8,-99,0
(adult 1384),189,-101,152,-31,152,-31,73,73,8,13.8,-99,0
(adult 326),112,-34,135,-31,135,-31,25,25,12,13.8,-99,0
(adult 1640),101,-113,135,-31,135,-31,87,87,7,13.8,-99,0
(adult 2430),134,-90,135,-31,135,-31,61,61,9,13.9,-99,0
(adult 1841),69,-22,135,-31,135,-31,68,68,9,13.9,-99,0
(adult 2382),127,-119,135,-31,135,-31,103,103,6,13.9,-99,0
(adult 1941),81,-129,135,-31,135,-31,121,121,5,13.9,-99,0
(adult 2103),68,-114,135,-31,135,-31,107,107,6,13.9,-99,0
(adult 629),201,-24,152,-31,152,-31,52,52,10,14,-99,0
(adult 2615),107,-49,135,-31,135,-31,40,40,11,14,-99,0
(adult 1205),236,-67,152,-31,152,-31,131,131,4,14,-99,0
(car 2742),79,-151,1,-160,1,-160,88,88,13,14,-99,0
(adult 1751),179,-91,152,-31,152,-31,64,64,9,14.1,-99,0
(adult 1885),190,-105,152,-31,152,-31,74,74,8,14.1,-99,0
(car 2754),115,-15,16,-2,16,-2,102,102,13,14.1,-99,0
(adult 680),98,-68,135,-31,135,-31,55,55,10,14.1,-99,0
(adult 1385),150,-102,152,-31,152,-31,98,98,7,14.1,-99,0
(adult 520),241,-65,152,-31,152,-31,132,132,4,14.2,-99,0
(car 2767),185,-83,16,-2,16,-2,189,189,12,14.2,-99,0
(adult 2364),223,-107,152,-31,152,-31,104,104,6,14.2,-99,0
(adult 95),189,-125,152,-31,152,-31,104,104,6,14.2,-99,0
(adult 1628),226,-95,152,-31,152,-31,106,106,6,14.3,-99,0
(adult 98),172,-91,152,-31,152,-31,85,85,8,14.3,-99,0
(adult 2459),143,-19,135,-31,135,-31,77,77,9,14.3,-99,0
(adult 2528),103,-85,135,-31,135,-31,72,72,9,14.3,-99,0
(adult 701),233,-53,152,-31,152,-31,135,135,4,14.3,-99,0
(adult 1492),36,-161,135,-31,135,-31,166,166,2,14.4,-99,0
(adult 797),92,-21,135,-31,135,-31,46,46,11,14.4,-99,0
(adult 532),118,-37,135,-31,135,-31,19,19,13,14.4,-99,0
(adult 1268),167,-26,152,-31,152,-31,19,19,13,14.4,-99,0
(car 2755),146,-16,16,-2,16,-2,133,133,13,14.4,-99,0
(adult 975),193,-40,152,-31,152,-31,43,43,11,14.4,-99,0
(adult 100),153,-105,152,-31,152,-31,101,101,7,14.4,-99,0
(adult 56),196,-129,152,-31,152,-31,105,105,6,14.4,-99,0
(adult 361),139,-127,135,-31,135,-31,114,114,6,14.4,-99,0
(adult 2361),145,-151,152,-31,152,-31,154,154,3,14.5,-99,0
(adult 811),186,-163,152,-31,152,-31,181,181,1,14.5,-99,0
(adult 534),214,-101,152,-31,152,-31,94,94,7,14.5,-99,0
(adult 2524),102,-37,135,-31,135,-31,34,34,12,14.6,-99,0
(adult 696),79,-146,135,-31,135,-31,121,121,5,14.6,-99,0
(adult 2173),130,-39,135,-31,135,-31,8,8,14,14.6,-99,0
(adult 251),216,-104,152,-31,152,-31,97,97,7,14.7,-99,0
(adult 2688),156,-108,152,-31,152,-31,103,103,7,14.7,-99,0
(adult 1200),178,-69,152,-31,152,-31,46,46,11,14.7,-99,0
(adult 1172),216,-102,152,-31,152,-31,97,97,7,14.7,-99,0
(adult 1637),120,-105,135,-31,135,-31,79,79,9,14.8,-99,0
(car 2776),171,-65,16,-2,16,-2,156,156,13,14.8,-99,0
(adult 228),204,-65,152,-31,152,-31,88,88,8,14.9,-99,0
(adult 683),185,-69,152,-31,152,-31,61,61,10,14.9,-99,0
(adult 901),219,-76,152,-31,152,-31,102,102,7,14.9,-99,0
(adult 1901),174,-129,152,-31,152,-31,99,99,7,14.9,-99,0
(adult 1326),171,-54,152,-31,152,-31,35,35,12,15,-99,0
(adult 1081),85,-132,135,-31,135,-31,123,123,6,15,-99,0
(adult 480),196,-47,152,-31,152,-31,51,51,11,15,-99,0
(adult 2406),233,-46,152,-31,152,-31,130,130,5,15,-99,0
(adult 1881),163,-108,152,-31,152,-31,109,109,7,15,-99,0
(adult 31),109,-57,135,-31,135,-31,42,42,12,15.1,-99,0
(adult 2351),168,-143,152,-31,152,-31,145,145,4,15.1,-99,0
(adult 248),183,-160,152,-31,152,-31,177,177,2,15.1,-99,0
(adult 350),218,-56,152,-31,152,-31,118,118,6,15.1,-99,0
(adult 154),234,-78,152,-31,152,-31,119,119,6,15.2,-99,0
(adult 650),192,-105,152,-31,152,-31,77,77,9,15.2,-99,0
(adult 1404),180,-61,152,-31,152,-31,66,66,10,15.2,-99,0
(adult 2111),236,-77,152,-31,152,-31,120,120,6,15.2,-99,0
(adult 1943),217,-67,152,-31,152,-31,105,105,7,15.3,-99,0
(adult 2097),61,-159,135,-31,135,-31,151,151,4,15.3,-99,0
(adult 606),172,-91,152,-31,152,-31,85,85,9,15.3,-99,0
(adult 960),156,-114,152,-31,152,-31,113,113,7,15.3,-99,0
(adult 1490),189,-109,152,-31,152,-31,74,74,9,15.3,-99,0
(adult 704),233,-109,152,-31,152,-31,117,117,6,15.4,-99,0
(car 2757),1,-33,16,-2,16,-2,32,32,15,15.4,-99,0
(adult 2198),49,-170,135,-31,135,-31,167,167,3,15.4,-99,0
(adult 1413),212,-109,152,-31,152,-31,94,94,8,15.4,-99,0
(adult 1906),239,-55,152,-31,152,-31,137,137,5,15.5,-99,0
(adult 1039),192,-41,152,-31,152,-31,43,43,12,15.5,-99,0
(adult 2277),135,-75,135,-31,135,-31,48,48,12,15.5,-99,0
(adult 1893),188,-97,152,-31,152,-31,69,69,10,15.5,-99,0
(adult 1656),115,-55,135,-31,135,-31,35,35,13,15.5,-99,0
(adult 181),219,-90,152,-31,152,-31,96,96,8,15.6,-99,0
(adult 2531),63,-123,135,-31,135,-31,116,116,7,15.6,-99,0
(adult 1261),184,-31,152,-31,152,-31,34,34,13,15.6,-99,0
(adult 1360),104,-50,135,-31,135,-31,48,48,12,15.6,-99,0
(adult 246),189,-70,152,-31,152,-31,58,58,11,15.6,-99,0
(adult 1176),104,-127,135,-31,135,-31,99,99,8,15.6,-99,0
(adult 2174),189,-120,152,-31,152,-31,97,97,8,15.6,-99,0
(adult 2145),152,-22,152,-31,152,-31,120,120,7,15.6,-99,0
(adult 1545),201,-128,152,-31,152,-31,109,109,7,15.6,-99,0
(adult 1609),56,-138,135,-31,135,-31,130,130,6,15.7,-99,0
(adult 2663),41,-153,135,-31,135,-31,168,168,3,15.7,-99,0
(adult 2423),122,-175,135,-31,135,-31,158,158,4,15.7,-99,0
(adult 1364),107,-77,135,-31,135,-31,64,64,11,15.7,-99,0
(adult 1423),147,-85,152,-31,152,-31,62,62,11,15.7,-99,0
(car 2744),150,-64,16,-2,16,-2,154,154,14,15.7,-99,0
(adult 285),198,-84,152,-31,152,-31,72,72,10,15.7,-99,0
(adult 1084),165,-64,152,-31,152,-31,35,35,13,15.8,-99,0
(adult 128),111,-33,135,-31,135,-31,25,25,14,15.8,-99,0
(adult 1479),221,-84,152,-31,152,-31,101,101,8,15.8,-99,0
(adult 1839),88,-72,135,-31,135,-31,65,65,11,15.9,-99,0
(adult 798),190,-19,152,-31,152,-31,158,158,5,15.9,-99,0
(adult 2714),148,-40,152,-31,152,-31,23,23,14,16,-99,0
(adult 1685),190,-32,152,-31,152,-31,39,39,13,16,-99,0
(adult 1002),201,-24,152,-31,152,-31,52,52,12,16,-99,0
(adult 1977),41,-197,135,-31,135,-31,187,187,2,16,-99,0
(adult 488),36,-178,135,-31,135,-31,188,188,2,16,-99,0
(adult 1917),200,-144,152,-31,152,-31,130,130,6,16,-99,0
(adult 682),69,-159,135,-31,135,-31,148,148,5,16,-99,0
(adult 2238),159,-72,152,-31,152,-31,52,52,12,16.1,-99,0
(adult 2527),218,-80,152,-31,152,-31,103,103,8,16.1,-99,0
(adult 2162),155,-126,152,-31,152,-31,123,123,7,16.1,-99,0
(adult 1021),50,-161,135,-31,135,-31,163,163,4,16.1,-99,0
(adult 601),181,-138,152,-31,152,-31,117,117,7,16.1,-99,0
(adult 287),180,-60,152,-31,152,-31,66,66,11,16.2,-99,0
(adult 1219),131,-104,135,-31,135,-31,84,84,10,16.2,-99,0
(adult 455),123,-20,135,-31,135,-31,58,58,12,16.2,-99,0
(adult 2055),34,-161,135,-31,135,-31,166,166,4,16.3,-99,0
(adult 885),72,-137,135,-31,135,-31,138,138,6,16.3,-99,0
(adult 2512),126,-75,135,-31,135,-31,59,59,12,16.3,-99,0
(adult 698),68,-143,135,-31,135,-31,139,139,6,16.3,-99,0
(adult 2131),158,-45,152,-31,152,-31,15,15,15,16.3,-99,0
(adult 1411),147,-153,152,-31,152,-31,154,154,5,16.3,-99,0
(adult 2673),152,-136,152,-31,152,-31,140,140,6,16.4,-99,0
(adult 1547),209,-33,152,-31,152,-31,84,84,10,16.4,-99,0
(adult 1755),71,-151,135,-31,135,-31,142,142,6,16.4,-99,0
(adult 2652),52,-176,135,-31,135,-31,167,167,4,16.4,-99,0
(adult 240),151,-136,152,-31,152,-31,141,141,6,16.4,-99,0
(adult 931),188,-116,152,-31,152,-31,95,95,9,16.4,-99,0
(adult 227),251,-79,152,-31,152,-31,133,133,6,16.5,-99,0
(adult 2494),32,-165,135,-31,135,-31,170,170,4,16.6,-99,0
(adult 2532),155,-68,152,-31,152,-31,47,47,13,16.6,-99,0
(adult 596),176,-58,152,-31,152,-31,44,44,13,16.6,-99,0
(adult 119),209,-30,152,-31,152,-31,86,86,10,16.6,-99,0
(adult 1508),194,-96,152,-31,152,-31,68,68,11,16.6,-99,0
(adult 600),170,-24,152,-31,152,-31,21,21,15,16.6,-99,0
(adult 778),209,-89,152,-31,152,-31,83,83,10,16.7,-99,0
(adult 1798),98,-77,135,-31,135,-31,63,63,12,16.7,-99,0
(adult 1749),122,-145,135,-31,135,-31,118,118,8,16.7,-99,0
(adult 1807),141,-92,135,-31,135,-31,91,91,10,16.7,-99,0
(adult 1352),84,-71,135,-31,135,-31,75,75,11,16.7,-99,0
(adult 267),184,-23,152,-31,152,-31,32,32,14,16.8,-99,0
(adult 1786),197,-87,152,-31,152,-31,71,71,11,16.8,-99,0
(adult 648),54,-146,135,-31,135,-31,159,159,5,16.8,-99,0
(adult 2345),197,-143,152,-31,152,-31,126,126,7,16.8,-99,0
(adult 2392),138,-132,135,-31,135,-31,116,116,8,16.8,-99,0
(adult 1773),56,-166,135,-31,135,-31,158,158,5,16.8,-99,0
(adult 2484),174,-129,152,-31,152,-31,99,99,9,16.9,-99,0
(adult 1770),175,-151,152,-31,152,-31,174,174,4,16.9,-99,0
(adult 1515),205,-65,152,-31,152,-31,88,88,10,16.9,-99,0
(adult 907),133,-61,135,-31,135,-31,39,39,14,16.9,-99,0
(adult 2575),180,-130,152,-31,152,-31,111,111,8,17,-99,0
(adult 654),228,-57,152,-31,152,-31,118,118,8,17.1,-99,0
(adult 2569),141,-54,135,-31,135,-31,28,28,15,17.1,-99,0
(adult 307),215,-87,152,-31,152,-31,91,91,10,17.1,-99,0
(adult 1513),245,-68,152,-31,152,-31,133,133,7,17.1,-99,0
(adult 1312),91,-83,135,-31,135,-31,70,70,12,17.2,-99,0
(adult 2433),80,-133,135,-31,135,-31,126,126,8,17.2,-99,0
(adult 113),151,-62,152,-31,152,-31,42,42,14,17.2,-99,0
(adult 1020),131,-172,135,-31,135,-31,181,181,4,17.2,-99,0
(adult 1833),76,-51,135,-31,135,-31,67,67,12,17.2,-99,0
(adult 829),232,-108,152,-31,152,-31,117,117,8,17.3,-99,0
(adult 1981),184,-118,152,-31,152,-31,92,92,10,17.3,-99,0
(car 2733),111,-57,16,-2,16,-2,117,117,16,17.3,-99,0
(adult 1339),173,-93,152,-31,152,-31,86,86,11,17.3,-99,0
(adult 2216),173,-50,152,-31,152,-31,41,41,14,17.4,-99,0
(adult 2670),162,-113,152,-31,152,-31,112,112,9,17.4,-99,0
